mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,label
-74.73161,48.89044,3.8210833,36.29552,12.968528,13.447174,9.112768,12.724713,2.4919138,12.091033,8.99561,3.9080641,4.785855,1.4901079,3.0510886,4.4357505,-4.1812606,2.8459816,2.7624748,2.7784908,-1.7852905,1.2349598,-2.5535443,0.71750563,-0.9185165,-0.4928936,-4.744722,-2.356534,-2.4065516,-2.5733294,-3.167331,-3.141802,-4.364923,-5.577385,-6.50455,-4.68444,-5.61426,-2.2511618,-2.62215,-3.5219424,hiphop
-154.78532,113.06958,-3.8357592,18.290533,13.33117,8.434421,8.840064,11.33439,8.993481,10.143327,6.1992917,9.774344,9.39089,2.339835,2.9200807,7.5980115,-2.6489346,0.9039407,0.5023126,0.80382013,-3.3894722,-1.3888396,-1.3138108,-5.073026,-5.330536,-6.780133,-6.4599676,-6.7935534,-1.2536885,6.352748,10.764893,10.327506,4.74534,-1.5603516,-7.290891,-7.8057647,-3.5810788,0.52199274,0.16487105,-4.3117123,hiphop
-268.93674,79.90777,-16.974985,19.053913,2.3454294,-7.1083302,4.773146,-7.594371,-10.017847,10.818717,-2.7683127,-5.4811974,2.2997923,-6.8884115,0.39215338,-1.9245324,-8.534197,-3.2074516,-4.3392024,-1.4619552,0.52777165,-2.4806738,-0.8765699,0.08686579,-2.645059,-2.8600864,-1.9876193,-1.4470357,-1.4197264,-1.6744725,-2.040927,-1.0046002,1.1640204,-0.48716006,-1.7190942,-0.7204981,-0.047581043,-1.7917236,-0.9774014,-0.0671549,hiphop
-120.94078,77.27129,29.065607,10.437187,3.5667603,5.3683963,5.198555,-0.8017177,1.3497727,2.302974,3.0739121,1.1976856,-0.67196214,-4.940569,-0.06167843,-4.4861,-2.215482,-1.3785951,-3.080928,-7.357733,0.94778883,-3.571522,0.14182658,4.8480134,0.07676521,4.972786,-2.4176152,3.989556,0.94818634,0.016618162,0.77992857,-3.532173,-0.78491265,-0.85308397,-1.0655488,-0.37240884,-2.587375,-1.1249565,-2.11737,-2.713626,hiphop
-75.62651,91.01366,9.83432,25.111555,11.793615,10.168802,0.11760899,8.224965,1.6325192,0.48827606,1.8103347,5.4946136,1.3010278,1.1449481,-1.1759856,0.390307,-1.2030307,-2.0509994,-1.1986287,-2.6345057,-3.2338758,-2.087531,-2.170514,-4.658815,-4.1113825,-3.226218,-2.7930083,-0.69670284,-1.4630152,-0.23020941,0.3602,0.6928517,-1.4924268,-2.317152,-2.2779408,-2.2679026,-1.8964828,-2.9721432,-0.6254418,-0.33143997,hiphop
-76.705734,52.78695,34.63606,26.197575,16.664793,11.354165,5.861285,6.9141855,3.6776621,-0.9586153,3.87444,4.4873643,0.63915944,5.4336534,4.1947055,0.81152654,1.6309175,0.6936763,-2.8054793,-3.4080603,-4.520927,-8.616462,-5.9483037,-4.982748,-3.0170035,-1.5969481,-1.2630131,-2.2058284,-2.6915734,-5.1169147,-2.6561832,-1.7229002,-0.14123414,1.1751987,-0.18768013,-0.42777893,-1.3626734,-0.8068672,-1.5819448,0.103325985,hiphop
-87.56048,79.35381,25.052841,45.152496,11.185015,18.171783,3.5164936,6.999547,1.263746,2.3608534,-1.7756817,-0.008662673,-2.7024157,-0.48379943,-5.255576,-3.8656323,-2.5043306,-4.6742926,-4.9827003,-4.4252176,-7.057353,-5.786325,-4.878748,-5.049889,-3.6870234,-3.4966867,-3.439644,-1.5578033,-3.2306232,-2.0381517,-1.247004,-2.4804773,-0.19367503,-0.070545994,-0.17284133,-0.7189494,-0.20324025,-1.5935546,-1.9666035,-1.1151193,hiphop
-44.586338,41.58716,29.919214,51.871937,12.878272,13.72171,7.9571733,9.288721,8.39591,1.90857,1.1404614,4.5597878,5.5193515,1.3191725,2.3586175,-0.8025535,-4.256165,-3.574641,-3.8377786,-4.442885,-5.5170717,-4.4459696,-3.084774,-0.0067166523,0.7162466,-0.40034235,2.9003808,-0.43191507,-3.533143,0.39637938,-3.711436,-4.807109,-1.5572411,-2.378038,-5.237482,-4.3857756,-1.7060479,-3.187493,-3.5618021,-5.853865,hiphop
-114.05457,110.12894,17.897541,37.944332,27.98762,1.4057868,15.552603,1.4244988,7.359582,-3.319526,8.256998,-0.1889066,0.6798426,3.343378,-2.4709635,0.7678118,-4.8511853,-2.395553,-3.285419,-4.608737,-2.1879892,-0.78538615,0.028620532,-3.8872821,-2.0455878,-3.355677,-4.099647,-0.834039,-0.6564613,0.44156864,-0.8030918,-3.2754748,-2.8951347,-3.0347087,-4.356558,-3.7815702,-4.2144527,-3.3331838,-4.0134153,-4.776345,hiphop
-78.70536,73.10555,21.826069,49.19616,3.1053555,18.316319,1.8645644,8.3988495,1.426505,4.221521,-1.3166568,1.2564663,-3.0075817,1.8005416,-1.8447683,-0.9998016,-1.9077119,-2.6412976,-4.7969174,-4.8740335,-3.0464468,-3.0967968,-0.7388322,-2.3100426,-4.2455993,-5.72477,-5.461931,-4.4493265,-4.043383,-1.0882913,-2.5299554,-2.2550955,-1.8127677,-2.6159925,-3.8436685,-4.088914,-2.0941217,-1.9901025,-2.3475149,-2.4924538,hiphop
-146.45955,81.55766,31.96333,22.411772,5.077597,13.6172695,6.487694,8.408617,4.4354043,4.9975214,1.8295833,2.8662937,4.52971,3.8548667,1.336745,1.2318839,0.579616,-0.16625887,-0.65098315,-0.08222117,-2.8215773,-1.6043755,-1.5608971,-1.8808918,-1.0939394,-0.75798845,1.5614592,4.419511,3.6417084,3.492602,3.8116891,0.82058007,-1.7994142,-0.96195865,-1.3645452,-1.6674427,-0.94091034,-2.3526495,-2.1715913,-2.4805663,hiphop
-144.9216,66.675064,44.269436,22.51216,6.504938,8.847097,11.890135,5.838831,3.0452945,6.454954,3.565836,2.5241904,3.8298788,3.719332,6.821737,5.0646563,0.47777045,1.081603,1.9556488,-0.07338594,0.15065011,-0.87325484,-0.7358013,-1.1213583,-0.68228984,-2.1413407,-0.9448452,-1.9796467,-2.0143049,-1.8010973,1.0609704,1.686318,1.9102727,2.3532684,-0.16780108,-1.0000764,-0.7698662,-2.639017,-2.640372,-1.1396332,hiphop
-104.79348,64.03617,28.804502,10.56003,15.176523,13.067325,8.025532,5.2390757,6.7465467,5.125547,4.450881,4.4701214,3.357288,2.427763,0.18994245,-1.5184567,-2.5634263,-1.191898,-2.1913831,-1.8783264,-5.0759788,-2.7192678,-3.6991937,-3.7065454,1.110279,5.0005317,4.796872,6.0907583,1.5949386,-1.3140198,-1.0317795,-0.9522673,1.0217469,0.6138495,-2.176131,-0.06506107,-0.8918944,-0.54878235,1.7908294,-0.27255893,hiphop
-161.52745,104.06318,-10.907193,43.697933,13.963113,14.444334,7.506866,9.481524,6.4333916,6.989431,1.3591906,4.434304,-2.9288797,-3.216544,0.038544714,4.1522975,-6.4352856,-4.963188,-4.2097697,-2.2778883,-3.9066608,-3.96068,-5.3530617,0.05735971,-0.45292282,-3.289021,-0.94883037,1.5685263,-3.693633,-8.888989,-1.4956788,0.976642,-1.6549934,3.5896647,4.2780437,-3.159051,-6.7268677,-0.7435138,0.9683442,-5.2681365,hiphop
-101.071526,72.41138,-2.3714318,46.02547,5.5287857,24.215315,3.5469203,14.532067,5.650925,13.522768,4.9679728,9.9139805,2.9338572,-3.011142,-1.2484565,2.3096156,-2.8161366,1.7621337,0.85649735,-4.3606477,-3.843638,-4.8106036,-2.4106452,-3.5868888,-5.508634,-2.9742603,-1.1842837,1.3933196,0.33662263,-2.4732249,-6.3733134,-7.892122,-3.9290953,-1.2366369,-1.2214963,-1.3510182,-3.8873234,-2.4768922,-3.7343516,-4.703336,hiphop
-113.623055,87.05368,-0.64112395,52.261642,19.37811,19.67521,15.385646,13.703338,6.950014,9.077205,7.9716153,4.4166307,-0.15431142,-0.4344198,0.22512792,-0.8328568,-2.1803095,-1.9919999,-4.4398932,-4.299701,1.8623213,4.2982078,1.5556475,-1.7232561,-3.3552923,-3.4286616,-4.3477077,-6.7973175,-2.3776217,-2.506738,-5.4762616,-2.7213907,-3.2266228,-3.595463,-3.7719269,-3.5221078,-3.0454826,-2.6929715,-3.0837522,-2.9244967,hiphop
-109.82442,63.054916,-13.828153,43.01986,6.1724057,23.183786,8.033161,10.669684,0.9683621,5.3299994,-1.8259578,-1.4317561,-1.8608027,-3.1810365,-4.737015,-3.8031566,-5.5285573,-3.1891096,-3.2604816,-3.9268665,-5.5258555,-3.7319891,-4.4341464,-3.4057658,-0.846048,-1.8906554,-2.0634408,-2.331225,-2.3636484,-2.2198832,-2.6815984,-2.6799626,-4.8010545,-3.9134371,-4.3295546,-3.3785799,-3.5653286,-3.623327,-2.1222935,-0.5550453,hiphop
-133.19142,93.95369,-2.2407176,50.202217,12.499554,15.040485,11.499115,10.2495985,7.9568863,10.791148,1.9635901,5.197947,1.0622268,2.1670432,-1.5164307,-0.45046994,-2.4652188,-3.8745015,-1.7067004,-2.7685037,-3.9139733,-4.53036,-3.820742,-7.947545,-4.3030863,-3.161032,-1.1365981,-1.9251543,-3.1452754,-2.5043359,-1.585661,0.05894049,-2.5898488,-2.7544348,-1.1257434,-0.6091335,-3.2449834,-3.7055297,-1.7154487,0.2798496,hiphop
-153.54395,92.79628,-15.8539295,57.933186,8.580764,18.461569,13.279116,11.165099,7.618667,12.9682,5.6574016,7.0170245,2.8851962,1.6129954,0.013288953,3.026649,-0.23386571,-1.3898927,-2.318562,-1.3301163,-2.716497,-1.4853559,-1.5164894,-1.2768974,-0.7437513,0.011198936,-1.569987,-3.0396802,-3.8105733,-2.800808,-3.3776796,-0.435572,0.3677517,-0.15713465,-3.7124624,-4.90078,-4.979151,-3.520639,-4.1667542,-2.061036,hiphop
-127.280014,95.79218,-12.782047,37.926857,20.56561,23.201853,8.269457,9.6126375,8.668725,5.5100327,6.6769094,4.0242624,1.7337765,0.7089212,-0.43177143,2.2407367,-1.6001177,-1.2176809,-2.214381,-0.7449836,1.0839217,1.5743995,-5.3487835,-2.9514744,0.603864,-0.5130226,1.1749662,-1.7027686,1.0531906,-0.10681058,0.32388398,-2.2062962,-6.367308,-1.8628647,-4.7240453,-1.8456699,-3.4244897,-0.2526502,-1.0793849,-1.0645083,hiphop
-144.11632,73.39045,4.657706,24.017292,12.901474,14.00732,8.624697,6.899631,-1.2319987,-0.85806054,1.1545575,2.5797808,-1.1144274,3.1324372,-4.2417855,-0.46726367,1.648961,1.2019845,-0.48108372,-2.0395997,-0.80165404,0.123912804,-1.0303317,-4.554145,-4.194517,-3.6604342,-5.007098,-5.810724,-3.1596906,-2.1126733,-6.783179,-3.917113,-2.4672263,-2.7085311,-2.0673728,-1.3892566,2.1366358,1.1129888,1.2228298,1.410326,hiphop
-98.853745,71.11213,-10.053335,31.729233,5.1477127,1.8780879,-8.90375,-4.26225,-5.9646845,-4.266651,-0.6641838,-1.8670931,-0.51587856,2.577532,-1.0610515,2.2003837,-3.9452794,1.2060615,0.2778467,0.065609016,0.3229212,0.35166276,-0.34339064,-2.8421378,-1.3494263,-1.127815,-1.2618537,-0.3982154,0.15098166,2.5458095,3.0522454,1.1996851,-0.18389155,0.6904838,0.3982484,-0.6679174,-0.36230117,1.0133858,3.4431448,0.7191241,hiphop
-82.389885,69.9665,10.699051,48.823395,4.6501894,13.297806,-1.7968222,5.1300416,-1.0847992,-2.7969444,-2.5503407,0.22138514,-3.1227164,2.3073792,-2.7005353,-0.77895916,1.7283931,-5.1309257,-5.698677,-3.7948177,-5.275442,-5.349725,-4.3199196,-5.9576173,-4.959086,-6.306374,-5.074898,-3.6119988,-3.6588335,-1.7437215,0.68997145,2.8271723,5.552556,3.6907809,-0.17129634,-0.42024937,-3.3237617,-1.5652875,-0.24735993,-0.5870124,hiphop
-140.10194,77.09097,42.042377,31.247862,12.197926,10.21417,3.7384353,8.296796,-1.5552227,-1.76049,3.6245475,4.591823,-2.5488024,1.8554648,-2.7649348,-3.618874,-2.6323533,-1.5260718,-2.6521537,-5.081056,-3.3181615,-3.0635192,-4.7666545,-4.9647417,-3.694558,-5.689608,-3.6554902,-3.7216702,-5.189993,-2.203679,-2.689874,-2.2384644,-3.059373,-2.5913377,-1.7576524,-1.1967418,-2.415286,-1.4257153,0.5224259,-0.55992186,hiphop
-111.97783,89.09961,13.175455,36.359657,-3.2765715,3.877864,0.56019145,6.327396,-2.1887617,2.9669952,-1.6431162,-0.37794456,-3.478565,0.7700505,-0.22705074,-3.190697,-3.702309,-3.9954925,-3.0225985,-2.4588232,-2.0965858,-0.7288231,-3.1916132,-2.6567986,-1.7701001,-3.0313022,0.6682213,-1.3639517,-1.9478496,-0.5765397,-2.123049,-3.4617867,-3.9292207,-3.5497053,-1.4072808,-0.9832574,-0.28767124,-1.369069,-2.0274115,-2.0159132,hiphop
-74.66587,58.725624,9.914969,21.557991,15.055373,4.9287863,2.2788138,5.463174,3.1182058,0.59989566,2.4616172,4.2016363,3.4685113,3.595682,2.7739654,1.8868796,-1.6994164,-1.1438513,-1.3498927,-4.0139165,-6.576079,-5.8548055,-3.8283386,-0.78514665,1.8652053,4.822546,5.372335,1.4951116,1.7620292,-1.5524434,-1.8393294,-2.2950544,-1.6967279,-1.7989119,-1.0075845,-1.7105788,-2.2910316,-2.875694,-3.635906,-1.6208332,hiphop
-66.12838,74.913,20.638702,39.30214,8.165499,15.136998,-0.37553477,5.5735135,1.4621953,-0.6499287,-1.5591092,1.4431081,-2.4078414,-2.1948063,-4.3242593,-4.4145594,-5.126608,-4.293458,-6.3408685,-5.016051,-6.2664266,-5.078204,-3.16886,-3.1834908,-1.7327402,-2.7390444,-3.3637145,-0.32540977,-2.8745131,-1.5096887,-0.35996523,-2.9460893,-0.7660015,0.010710065,0.023639629,-1.0827316,-1.5298327,-2.494114,-2.7647939,-1.3972883,hiphop
-59.28568,36.266663,39.8319,49.966923,10.147771,16.897055,9.78029,4.446478,2.4262035,1.7045094,2.3705525,3.9136555,3.1900172,2.6282754,3.221952,1.4744266,-0.69306034,-3.158557,-2.0991607,-2.3765256,-1.5671258,-5.9740496,-4.6971073,-3.8067925,-6.5454745,-7.547147,-1.4668922,-3.9298484,-4.524345,2.0240643,-0.12606463,-1.7190381,1.0477865,0.6098576,-1.9479,-2.2224944,-0.5560922,-1.6351361,-2.628015,-3.6546159,hiphop
-81.72639,82.337326,53.536568,25.525997,15.728674,19.205505,8.432266,6.390246,0.206823,0.13791873,1.2020646,1.532111,-0.73049814,1.3523008,-0.38841522,-3.1212656,-0.49184772,-0.7469335,-3.7749355,-2.5100982,-4.4787354,-4.7376475,-5.6239824,-5.109106,-2.8751826,-3.8304973,-5.0199685,-0.7937607,-2.08851,-2.372688,0.06431236,-4.0939026,-0.5513177,3.0315182,0.33520693,1.4273902,1.8787736,-0.35175127,-2.7224052,-2.2357957,hiphop
-78.8339,51.52047,42.246727,30.081593,20.089993,6.9738503,8.016349,6.873313,-4.6300087,3.650249,3.6282666,4.323653,2.5973763,0.7570468,-9.165191,-2.1635938,-2.6757808,-5.5268097,-1.3248779,-2.478191,-9.021466,-2.5961413,0.08145113,-7.3897986,-2.7463546,-2.4172583,-7.372855,-1.2194985,-5.3116474,-5.6082263,-1.2086815,-9.555871,-2.333701,-4.412724,-2.3670497,-6.3044457,-4.694502,-3.2710328,-8.732856,-2.775817,hiphop
-118.05631,102.20693,20.7631,36.992615,24.375978,7.8266516,15.940079,-1.5931469,6.7580748,-0.77758026,8.574867,1.4911983,-4.211417,3.0170677,1.001868,-0.98992103,-5.462844,-1.2905504,-4.243604,-5.021297,-1.0983443,1.3840706,-0.15897375,-3.2978566,0.037873425,-3.8695757,-5.859962,-1.3630748,-3.465772,-5.2163067,-4.57213,-3.5463455,-2.1179838,-3.4330342,-2.9490564,-2.0717332,-3.9353826,-1.2639642,-1.5033038,-4.548765,hiphop
-78.21304,70.18442,45.89907,42.0747,15.084578,10.687759,-0.6957338,-0.6118224,0.3674376,-0.35835874,1.0923243,-0.6734942,-0.8149564,-0.819042,-4.24915,-6.084853,-2.9591346,-3.7049587,-4.6043954,-4.980039,-5.517368,-6.234986,-4.3143363,-3.7217915,-2.0706787,-1.9768752,-0.48320773,-0.53170335,-1.1284184,1.1142018,-0.060374107,-1.9796693,-1.2360727,-2.5013623,-1.8337489,0.48580724,-1.0500754,-0.061388455,-0.3945728,-1.4327372,hiphop
-68.91118,62.395336,24.27625,53.779545,-1.9351077,12.820083,-4.3558745,12.3553915,-0.21981908,9.055807,-0.97975254,3.9336565,1.9129128,2.2534542,-2.5323772,-3.5408165,-2.9367027,-3.6556938,-3.4215834,-3.7172928,-3.8407047,-2.0650227,-2.1859112,-2.9566064,0.03328414,-3.5713804,-2.7288442,-2.793515,-0.68668103,0.054325603,-1.0247451,-0.39980075,-0.7297234,-1.5478251,-0.35430053,0.25476444,-0.2529727,0.08777587,0.43702835,0.03980375,hiphop
-94.559555,51.67703,17.531384,28.92272,2.053648,3.7297475,-1.8468494,4.372743,8.770599,2.1283352,-1.3841964,4.6820245,4.0688467,0.007691138,0.20955455,-0.441542,-4.121804,-1.1049199,-0.12459461,-2.7599957,-3.9689105,-4.406207,-1.3344709,-5.411642,-3.053255,-4.6745343,-2.0633407,0.0852668,-1.4816759,0.6442232,0.5934795,0.44205,1.4660336,3.1935241,2.5418558,4.8015904,1.3063728,2.025304,0.21605851,-0.86831474,hiphop
-111.27533,89.93035,4.450366,14.5376835,9.927538,-9.4755535,2.9035454,-0.1585431,-3.0790896,3.25741,-1.5119747,1.5706158,2.3876395,-1.1697704,0.8656743,0.6658926,-5.165467,2.7177017,2.351001,-0.25273973,0.26508823,4.159248,1.7785913,2.0664475,5.678238,2.8685746,2.1440823,0.91138434,-0.6975876,2.14218,0.3371603,-3.835867,-4.1351886,-2.5923414,0.21323258,2.8695133,2.5031252,3.6541321,3.9991663,4.3994966,hiphop
-25.85015,70.90157,9.568534,17.494287,-1.6235472,-0.5374489,0.2639297,-4.636478,-0.5794759,-3.0673738,-2.406686,0.38423547,-2.147279,-0.33359483,-2.3723738,1.9410757,1.3159381,-1.2813125,-2.0177338,-0.1935895,-2.3365052,-1.3961211,-0.53413767,-3.511951,-2.2483885,-3.6656485,-3.3063905,-0.80999905,-0.4756018,-1.545847,-4.51338,-1.419936,1.1548924,0.50639486,-0.81684905,-3.3301952,-3.5035799,-1.8789583,-1.8840024,-2.887217,hiphop
-111.27533,89.93035,4.450366,14.5376835,9.927538,-9.4755535,2.9035454,-0.1585431,-3.0790896,3.25741,-1.5119747,1.5706158,2.3876395,-1.1697704,0.8656743,0.6658926,-5.165467,2.7177017,2.351001,-0.25273973,0.26508823,4.159248,1.7785913,2.0664475,5.678238,2.8685746,2.1440823,0.91138434,-0.6975876,2.14218,0.3371603,-3.835867,-4.1351886,-2.5923414,0.21323258,2.8695133,2.5031252,3.6541321,3.9991663,4.3994966,hiphop
-79.72858,62.312958,-5.1254992,18.232164,12.871769,-14.090276,4.9098263,1.6790172,-5.7725415,0.82087576,-3.799455,2.015118,3.4152286,-2.8603146,1.2713987,1.7471728,-2.265965,-1.028394,-4.603296,-2.8218296,-1.5201932,-1.8154329,-0.4133038,1.4728498,-2.5111637,-2.0045292,-0.16845071,-0.7242335,1.9245328,3.0206516,3.3510947,2.1152694,1.3219594,0.85398245,0.11429454,-0.9662924,-1.3835101,-0.4465197,-1.209574,-1.8850466,hiphop
-64.0287,50.810192,6.6335435,27.82341,6.641089,0.30421925,2.8312955,3.2257662,0.16213267,0.60871863,0.09283655,-5.0643573,2.6649313,-1.6399987,3.1024876,5.1566386,-0.8414916,4.844521,0.24584657,-4.8553863,-3.661733,-0.9852405,-2.5240219,-2.965638,-0.94503284,-4.2345805,-1.9683481,-0.5478288,-1.7542926,1.3138932,3.7844727,5.3964615,6.9221,4.847765,2.0141156,1.207784,0.4287211,-0.86071825,0.33860832,1.2760885,hiphop
-215.99901,122.53193,0.90698904,39.340004,9.276779,26.041027,-4.0447974,18.255962,-6.518696,13.916697,-3.0740812,8.889011,-4.3479905,4.6949477,-0.108832106,0.9156308,-1.921909,-1.7733055,1.1663698,-4.018684,2.3796196,-1.4216487,0.020606304,0.67038757,-1.2654673,-0.48933536,-0.70517987,-2.9758034,-2.8524218,-2.1305194,-0.8621021,-0.5685835,1.0115447,-0.50759476,1.5685078,-1.5749742,0.01046662,-3.3939555,-0.20723154,-0.7374952,hiphop
-122.77545,95.02316,-29.384428,46.777218,-16.006794,27.109676,-13.129478,20.252937,-5.38928,15.461106,-6.9193435,15.639389,-6.711004,8.279566,-0.76148045,9.408431,1.2525133,1.6708386,0.48847526,1.6206379,-6.473064,0.53764784,-2.0203476,-2.3519819,0.83537066,-0.75301766,5.623858,1.8606184,3.2271063,2.2973964,0.08642872,-2.7138205,-0.3525576,-1.0505401,1.5113363,-0.21070488,2.1249452,-4.6225724,-4.143677,-2.9748378,hiphop
-121.9977,89.62222,-25.78171,40.958427,-4.291184,27.560095,-15.568068,22.402187,-10.835225,19.812077,-8.643745,19.082935,-8.475936,9.424949,-3.395702,0.9780495,-5.6407003,2.006995,-4.3223896,1.8813189,-2.5331876,2.9895477,2.0967567,0.0043859403,5.367464,-0.14339389,-0.00018636257,0.26197553,-0.11831285,-0.85666645,1.5418137,-1.0853578,0.4018485,-2.8451357,-1.2154,0.41734982,0.12861016,-2.764056,-1.1509037,-2.0830047,hiphop
-214.28505,100.34033,-33.472843,47.243874,-8.946487,12.985619,-17.303013,11.073051,-11.712202,8.803367,-7.8350787,6.2592897,-0.110056914,4.890833,1.1956737,3.7816806,1.4663908,3.4812346,0.6495937,4.1376963,1.875043,1.7400461,2.3558517,-0.090486705,2.5720575,0.49852788,2.8163137,0.60214925,2.6076474,-1.0087715,2.772098,-1.001661,1.0593553,0.902373,0.061051063,0.50285935,0.71781945,-0.68242943,1.3242167,0.2927896,hiphop
-114.32079,80.860405,-18.204159,50.670105,-14.925235,29.26206,-20.069794,18.574259,-17.683847,16.68106,-11.426418,16.29898,-4.4611216,10.556152,-4.0645537,9.139761,-2.8472083,0.6299198,-2.007859,0.54902697,-0.8969301,5.743888,2.446309,3.362117,3.0534523,-1.2996824,1.5185165,-0.083040215,2.131968,-0.80041766,1.9398681,-2.8026423,-1.0512618,0.316368,-0.22637847,-2.2241902,-2.627942,-1.5124466,0.6317169,-3.9612668,hiphop
-198.95903,92.613266,-19.521551,39.53248,-0.6365575,33.590065,-6.4646487,27.523464,-2.3977473,14.995195,-2.988018,14.89381,-3.3824236,9.287608,0.83695483,8.28641,-0.58554345,-1.6162293,1.2545995,3.0456839,-3.0418174,-2.2255735,1.1624383,0.7323295,2.872064,2.124356,-1.6796464,-6.5888658,-3.9231627,-4.1038585,0.29536805,1.6795723,2.1496232,-2.3609061,-1.8187581,-6.7514024,-3.0647488,-2.1424623,2.5528994,0.024474107,hiphop
-168.2848,70.928505,-3.0489557,54.81575,-12.119345,30.501703,-1.5368698,28.82944,-8.936954,18.75314,-6.6041923,14.595448,-3.5817895,14.184685,-3.972787,6.924735,-4.1759524,5.865248,-1.5169771,1.2829199,-2.1337478,2.0186064,-0.24838811,-0.7638945,-3.069906,0.5498506,-0.9038408,-2.975434,2.273301,-0.3891275,-1.1544777,-1.889611,1.1717573,-1.6484473,0.27954197,-0.6288376,-1.6086749,-3.9442255,-1.634905,-3.3536658,hiphop
-89.90493,79.77237,-25.73345,47.740093,-10.016579,31.554688,-22.208488,26.64222,-10.969623,18.825157,-15.554683,14.415654,-10.034327,8.898057,-8.93279,7.2319345,-5.005691,3.1360536,-4.73014,-1.5844128,-4.946742,0.4142709,-2.164318,0.15572594,2.1199994,-1.8910978,-0.1546061,0.5922955,1.7757139,-0.15198421,0.912355,-2.0714834,-1.9850285,-1.8884383,0.54499996,-0.57995665,-0.015344488,-1.6564463,-0.870421,-3.8953016,hiphop
-103.14578,74.09631,-22.450449,51.598633,-7.0803447,32.66976,-14.982947,19.638306,-7.0651374,22.265232,-7.3165903,17.61653,-0.03586337,14.716657,-4.2357807,10.654611,-6.327601,1.040412,-1.8256199,5.556781,-2.1261275,4.557679,1.6005503,3.7465518,5.3307824,4.3236337,4.6563253,4.509923,0.9875986,-5.7377925,-0.42685714,0.17240942,2.8408008,-0.9013615,-2.9026644,-2.8161142,2.6164057,3.882169,0.0007973514,-3.0571039,hiphop
-109.51281,97.39123,-20.617918,37.375572,-3.1134143,28.608015,-14.167001,23.848665,-8.735609,19.89689,-11.290993,17.932451,-3.4741397,8.232468,-8.94511,9.265489,-4.9853783,1.8423553,-2.2441218,0.6696807,0.35621104,5.165952,2.0619195,2.170523,0.27292636,-0.9864303,1.2018622,0.11964,0.8807627,0.07191689,0.25294948,-1.6008676,2.646269,0.46243137,1.1262476,-0.4675732,1.2609695,-1.3636816,1.3630953,-1.4500473,hiphop
-105.535225,76.67295,-24.781746,55.20959,-8.259848,28.897642,-15.744415,26.299292,-8.478252,20.452374,-8.147399,13.90922,-6.5623593,9.866114,-4.860474,5.8747478,-1.9424009,3.9641562,-3.6098754,-2.290982,-0.095232874,-0.4401248,-1.1992843,-0.31581813,-0.89572847,-3.393104,-2.495684,-2.947444,-3.8371897,-3.1308916,0.3874685,-4.283244,0.31495848,-3.2782311,-0.4155663,-2.8474987,0.2910521,-1.4153771,1.6356999,-2.7390337,hiphop
-145.03775,84.07012,10.873836,43.602345,6.2924957,36.12595,-14.64767,26.805592,-10.327143,24.690153,-8.718044,18.786041,-4.3923764,9.876547,-8.126447,8.813145,-7.8783293,2.8717957,-4.3435817,-1.1205763,-7.751221,0.13975774,-2.0557313,-0.14713514,-0.099041834,-1.7969555,-0.35516512,-1.0665332,-1.0840797,-2.5535326,-0.60900134,-1.7918874,0.44261062,0.45317754,-0.47224444,-0.9929004,-2.3392136,-1.6398484,-0.68752766,-3.1418061,hiphop
-191.64328,41.31824,5.013655,65.45381,-4.320505,42.6368,-12.251249,23.813137,-4.262662,16.029984,-5.0849648,16.429445,-9.367056,6.667357,-2.7242777,-0.44529513,-7.415514,4.564765,-6.9763675,2.4696715,-1.4105449,6.2028246,-0.624033,-1.2513925,0.10775308,-2.8445091,-2.3935533,-1.6796261,-0.9233086,-4.6044974,-0.77543473,-1.6822022,-0.87912303,-1.2644929,-1.4535712,-3.3008847,-1.5848442,-3.844892,-1.4106411,-2.8002763,hiphop
-169.90744,98.044304,-11.313633,38.255463,5.08135,25.405148,-11.835304,25.126324,-5.543401,19.20919,-2.9169095,18.207973,6.095454,13.959605,-0.29514995,12.491456,0.41324478,1.6490295,1.5156883,2.800694,-1.1828629,-2.3061652,-1.1501485,-4.824073,-0.6554313,-2.248517,2.9458814,4.5016737,6.49159,3.99983,3.3471196,0.2118209,2.4384773,0.65434986,1.7416818,-0.3551227,1.9746171,-0.77561426,1.0465122,-0.48806646,hiphop
-92.64569,77.41155,-32.758095,54.586475,-13.199569,33.660706,-12.074938,28.02354,-11.954623,18.8322,-6.6618686,13.044242,-7.011976,7.0714045,-4.538113,6.4907193,-2.9716415,3.7051673,-5.40854,-4.2103586,-3.7077956,-3.9805095,-4.8588185,-2.3950331,-1.7573388,-2.7355075,1.8446741,-3.2740395,0.12737003,-2.9290228,-0.6610348,-2.0746648,0.52288014,-2.0385356,-1.3049607,-1.4977481,-0.47584504,-1.9374732,0.65811825,-1.5440491,hiphop
